source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,is_malicious,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,0,3643.755,5192.921,37.173,98.87,0.0,1,1,0.0,4.8,1,-44.09,1.0,0.7616,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,0,3643.755,5192.921,37.173,98.87,0.0,2,2,0.0,4.8,1,-57.4,1.0,0.7616,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10861.579,ve_veremi_type2_163,Normal,normal,0,3643.755,5192.921,37.173,98.87,0.0,3,3,0.0,4.8,1,-57.2,1.0,0.7616,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.579,ve_veremi_type2_163,Normal,normal,0,3638.026,5229.649,37.223,98.87,0.05,13,4,0.6923,9.2,6,-47.1,0.9377,0.7627,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10862.579,ve_veremi_type2_163,Normal,normal,0,3638.026,5229.649,37.223,98.87,0.0,14,5,0.6429,9.2,6,-58.91,0.8985,0.7629,0.9377,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.579,ve_veremi_type2_163,Normal,normal,0,3632.295,5266.385,37.242,98.87,0.019,24,6,0.75,3.2,6,-44.71,0.8615,0.7636,0.8985,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10863.579,ve_veremi_type2_163,Normal,normal,0,3632.295,5266.385,37.242,98.87,0.0,25,7,0.72,3.2,6,-50.75,0.8382,0.7638,0.8615,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10864.579,ve_veremi_type2_163,Normal,normal,0,3626.563,5303.13,37.275,98.87,0.032,35,8,0.7714,4.9,7,-43.69,0.8173,0.7639,0.8382,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10864.579,ve_veremi_type2_163,Normal,normal,0,3626.563,5303.13,37.275,98.87,0.0,36,9,0.75,4.9,6,-50.46,0.8046,0.764,0.8173,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10865.579,ve_veremi_type2_163,Normal,normal,0,3621.725,5339.996,37.256,96.58,-0.019,46,10,0.7826,13.3,7,-52.7,0.7928,0.763,0.8046,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10866.579,ve_veremi_type2_163,Normal,normal,0,3617.464,5376.914,37.218,96.58,-0.037,56,11,0.8036,3.5,7,-48.67,0.7826,0.7652,0.7928,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10867.579,ve_veremi_type2_163,Normal,normal,0,3613.204,5413.831,37.221,96.58,0.002,66,12,0.8182,4.5,6,-30.0,0.7675,0.7525,0.7826,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10867.579,ve_veremi_type2_163,Normal,normal,0,3613.204,5413.831,37.221,96.58,0.0,67,13,0.806,4.5,6,-48.69,0.7647,0.7525,0.7675,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10868.579,ve_veremi_type2_163,Normal,normal,0,3608.941,5450.768,37.269,96.58,0.048,77,14,0.8182,12.7,7,-47.49,0.7616,0.7467,0.7647,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10869.579,ve_veremi_type2_163,Normal,normal,0,3604.921,5487.725,37.231,94.68,-0.038,87,15,0.8276,7.0,6,-42.84,0.7587,0.7434,0.7616,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10870.579,ve_veremi_type2_163,Normal,normal,0,3601.888,5524.746,37.207,94.68,-0.024,97,16,0.8351,7.1,6,-53.79,0.7559,0.7413,0.7587,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10871.579,ve_veremi_type2_163,Normal,normal,0,3598.853,5561.799,37.228,94.68,0.021,107,17,0.8411,3.0,6,-53.93,0.7534,0.7416,0.7559,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10871.579,ve_veremi_type2_163,Normal,normal,0,3598.853,5561.799,37.228,94.68,0.0,108,18,0.8333,3.0,6,-54.59,0.7524,0.7416,0.7534,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10872.579,ve_veremi_type2_163,Normal,normal,0,3595.818,5598.841,37.163,94.68,-0.065,118,19,0.839,6.3,6,-55.22,0.7512,0.7427,0.7524,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10872.579,ve_veremi_type2_163,Normal,normal,0,3595.818,5598.841,37.163,94.68,0.0,119,20,0.8319,6.3,6,-52.31,0.7509,0.7427,0.7512,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10873.579,ve_veremi_type2_163,Normal,normal,0,3592.784,5635.879,37.2,94.68,0.037,129,21,0.8372,9.4,6,-55.22,0.7503,0.7495,0.7509,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10874.579,ve_veremi_type2_163,Normal,normal,0,3590.953,5673.0,37.193,92.39,-0.006,139,22,0.8417,1.1,5,-54.35,0.7495,0.7574,0.7503,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10875.579,ve_veremi_type2_163,Normal,normal,0,3589.401,5710.157,37.197,92.39,0.003,149,23,0.8456,10.5,5,-55.08,0.7485,0.7714,0.7495,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10875.579,ve_veremi_type2_163,Normal,normal,0,3589.401,5710.157,37.197,92.39,0.0,150,24,0.84,10.5,5,-54.1,0.7484,0.7714,0.7485,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10876.579,ve_veremi_type2_163,Normal,normal,0,3587.851,5747.288,37.194,92.39,-0.003,160,25,0.8438,7.1,7,-48.11,0.7479,0.7799,0.7484,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10878.579,ve_veremi_type2_163,Normal,normal,0,3587.67,5821.639,37.173,90.06,-0.011,180,26,0.8556,14.3,5,-40.82,0.7465,0.7781,0.7479,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10879.579,ve_veremi_type2_163,Normal,normal,0,3587.634,5858.815,37.198,90.06,0.025,190,27,0.8579,9.2,6,-30.42,0.7386,0.7658,0.7465,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.579,ve_veremi_type2_163,Normal,normal,0,3592.557,5970.196,37.204,85.74,0.002,220,28,0.8727,11.5,5,-54.82,0.7385,0.7489,0.7386,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10883.579,ve_veremi_type2_163,Normal,normal,0,3595.318,6007.271,37.213,85.74,0.01,230,29,0.8739,8.8,7,-58.9,0.7383,0.7496,0.7385,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10881.73,ve_veremi_type2_193,Normal,normal,0,3645.478,5181.875,31.794,98.87,0.0,1,1,0.0,11.2,0,-30.0,0.9932,0.8611,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.73,ve_veremi_type2_193,Normal,normal,0,3640.59,5213.211,31.725,98.87,-0.069,11,2,0.8182,0.6,7,-32.19,0.9149,0.847,0.9932,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10882.73,ve_veremi_type2_193,Normal,normal,0,3640.59,5213.211,31.725,98.87,0.0,12,3,0.75,0.6,6,-56.43,0.8729,0.8472,0.9149,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10883.73,ve_veremi_type2_193,Normal,normal,0,3635.703,5244.538,31.712,98.87,-0.014,22,4,0.8182,5.7,7,-43.47,0.8374,0.8337,0.8729,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10884.73,ve_veremi_type2_193,Normal,normal,0,3630.815,5275.875,31.819,98.87,0.108,32,5,0.8438,1.3,7,-45.5,0.8102,0.8202,0.8374,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10885.73,ve_veremi_type2_193,Normal,normal,0,3625.925,5307.223,31.812,98.87,-0.007,42,6,0.8571,4.8,5,-51.04,0.79,0.8064,0.8102,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10886.73,ve_veremi_type2_193,Normal,normal,0,3621.879,5338.658,31.695,96.58,-0.117,52,7,0.8654,15.1,7,-50.24,0.7751,0.7961,0.79,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10886.73,ve_veremi_type2_193,Normal,normal,0,3621.879,5338.658,31.695,96.58,0.0,53,8,0.8491,15.1,7,-55.68,0.7662,0.7962,0.7751,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10887.73,ve_veremi_type2_193,Normal,normal,0,3618.243,5370.165,31.764,96.58,0.069,63,9,0.8571,10.8,7,-53.26,0.7592,0.7789,0.7662,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10888.73,ve_veremi_type2_193,Normal,normal,0,3614.606,5401.679,31.796,96.58,0.033,73,10,0.863,12.6,7,-45.94,0.7538,0.766,0.7592,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10888.73,ve_veremi_type2_193,Normal,normal,0,3614.606,5401.679,31.796,96.58,0.0,74,11,0.8514,12.6,7,-46.26,0.751,0.766,0.7538,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10889.73,ve_veremi_type2_193,Normal,normal,0,3610.972,5433.172,31.759,96.58,-0.037,84,12,0.8571,11.0,6,-47.91,0.7486,0.7566,0.751,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10890.73,ve_veremi_type2_193,Normal,normal,0,3607.333,5464.697,31.803,96.58,0.044,94,13,0.8617,10.1,6,-32.29,0.7397,0.7511,0.7486,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10890.73,ve_veremi_type2_193,Normal,normal,0,3607.333,5464.697,31.803,96.58,0.0,95,14,0.8526,10.1,6,-47.75,0.741,0.7511,0.7397,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10891.73,ve_veremi_type2_193,Normal,normal,0,3604.222,5496.256,31.721,94.68,-0.082,105,15,0.8571,10.7,6,-42.48,0.7416,0.7482,0.741,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10892.73,ve_veremi_type2_193,Normal,normal,0,3601.632,5527.869,31.767,94.68,0.046,115,16,0.8609,14.2,7,-44.12,0.7416,0.7467,0.7416,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10893.73,ve_veremi_type2_193,Normal,normal,0,3599.042,5559.488,31.804,94.68,0.036,125,17,0.864,0.6,7,-30.0,0.7346,0.7459,0.7416,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10893.73,ve_veremi_type2_193,Normal,normal,0,3599.042,5559.488,31.804,94.68,0.0,126,18,0.8571,0.6,7,-55.27,0.7371,0.7459,0.7346,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10894.73,ve_veremi_type2_193,Normal,normal,0,3596.452,5591.109,31.759,94.68,-0.044,136,19,0.8603,10.3,5,-52.99,0.7385,0.7456,0.7371,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10895.73,ve_veremi_type2_193,Normal,normal,0,3593.862,5622.718,31.705,94.68,-0.054,146,20,0.863,7.3,7,-58.49,0.7393,0.7458,0.7385,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10895.73,ve_veremi_type2_193,Normal,normal,0,3593.862,5622.718,31.705,94.68,0.0,147,21,0.8571,7.3,7,-52.02,0.7404,0.7458,0.7393,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10896.73,ve_veremi_type2_193,Normal,normal,0,3591.731,5654.362,31.707,92.39,0.001,157,22,0.8599,0.5,7,-53.71,0.7409,0.7463,0.7404,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.73,ve_veremi_type2_193,Normal,normal,0,3590.407,5686.077,31.76,92.39,0.054,167,23,0.8623,12.7,7,-40.07,0.741,0.7472,0.7409,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10897.73,ve_veremi_type2_193,Normal,normal,0,3590.407,5686.077,31.76,92.39,0.0,168,24,0.8571,12.7,7,-52.8,0.7416,0.7472,0.741,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10898.73,ve_veremi_type2_193,Normal,normal,0,3589.085,5717.741,31.708,92.39,-0.052,178,25,0.8596,9.9,5,-46.72,0.7417,0.7487,0.7416,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10899.73,ve_veremi_type2_193,Normal,normal,0,3587.761,5749.437,31.753,92.39,0.045,188,26,0.8617,6.6,6,-52.47,0.7417,0.7494,0.7417,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,1,1,0.0,2.2,0,-34.31,0.9932,0.8664,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,2,2,0.0,2.2,0,-55.92,0.9953,0.8664,0.9932,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,3,3,0.0,2.2,0,-51.01,0.9967,0.8664,0.9953,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,4,4,0.0,2.2,0,-50.81,0.9977,0.8664,0.9967,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,5,5,0.0,2.2,0,-52.41,0.9984,0.8664,0.9977,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10800.87,ve_veremi_type2_19,Normal,normal,0,3617.1,5417.783,40.182,277.06,0.0,6,6,0.0,2.2,0,-57.67,0.9989,0.8664,0.9984,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,0,3622.053,5377.781,40.257,277.06,0.075,16,7,0.5625,10.9,4,-52.26,0.9486,0.858,0.9989,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,0,3622.053,5377.781,40.257,277.06,0.0,17,8,0.5294,10.9,4,-46.03,0.9164,0.858,0.9486,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,0,3622.053,5377.781,40.257,277.06,0.0,18,9,0.5,10.9,4,-47.7,0.8965,0.8581,0.9164,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10801.87,ve_veremi_type2_19,Normal,normal,0,3622.053,5377.781,40.257,277.06,0.0,19,10,0.4737,10.9,4,-46.56,0.8849,0.8581,0.8965,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,0,3627.003,5337.809,40.207,277.06,-0.05,29,11,0.6207,14.2,5,-48.98,0.8636,0.8537,0.8849,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,0,3627.003,5337.809,40.207,277.06,0.0,30,12,0.6,14.2,5,-53.49,0.8505,0.8538,0.8636,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,0,3627.003,5337.809,40.207,277.06,0.0,31,13,0.5806,14.2,4,-53.16,0.8431,0.8538,0.8505,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,0,3627.003,5337.809,40.207,277.06,0.0,32,14,0.5625,14.2,4,-53.69,0.8395,0.8538,0.8431,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10802.87,ve_veremi_type2_19,Normal,normal,0,3627.003,5337.809,40.207,277.06,0.0,33,15,0.5455,14.2,4,-53.5,0.8386,0.8538,0.8395,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,0,3632.626,5297.924,40.194,278.95,-0.012,43,16,0.6279,13.2,6,-49.02,0.8305,0.8593,0.8386,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,0,3632.626,5297.924,40.194,278.95,0.0,44,17,0.6136,13.2,6,-54.28,0.8261,0.8593,0.8305,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10803.87,ve_veremi_type2_19,Normal,normal,0,3632.626,5297.924,40.194,278.95,0.0,45,18,0.6,13.2,6,-54.28,0.8243,0.8593,0.8261,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10804.87,ve_veremi_type2_19,Normal,normal,0,3638.89,5258.137,40.279,278.95,0.085,55,19,0.6545,8.4,4,-51.93,0.8181,0.8607,0.8243,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10804.87,ve_veremi_type2_19,Normal,normal,0,3638.89,5258.137,40.279,278.95,0.0,56,20,0.6429,8.4,4,-51.7,0.8148,0.8607,0.8181,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,0,3645.154,5218.351,40.175,278.95,-0.103,66,21,0.6818,12.1,5,-50.01,0.809,0.8389,0.8148,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,0,3645.154,5218.351,40.175,278.95,0.0,67,22,0.6716,12.1,5,-58.28,0.8059,0.8389,0.809,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10805.87,ve_veremi_type2_19,Normal,normal,0,3645.154,5218.351,40.175,278.95,0.0,68,23,0.6618,12.1,5,-52.57,0.8045,0.8389,0.8059,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10806.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3859.81,5929.844,32.36,263.43,0.0,1,1,0.0,10.6,2,-52.01,1.0,0.8327,1.0,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10807.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3856.112,5897.735,32.387,263.43,0.027,11,2,0.8182,15.0,7,-57.3,0.9264,0.8124,1.0,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10808.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3852.412,5865.606,32.277,263.43,-0.11,21,3,0.8571,10.8,7,-55.53,0.8713,0.7966,0.9264,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10809.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3849.874,5833.383,32.331,266.2,0.054,31,4,0.871,9.0,6,-55.24,0.8315,0.7908,0.8713,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10810.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3847.732,5801.11,32.341,266.2,0.011,41,5,0.878,14.7,5,-44.96,0.803,0.7841,0.8315,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10811.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3845.901,5768.807,32.311,267.76,-0.031,51,6,0.8824,13.2,6,-48.24,0.7827,0.7763,0.803,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10812.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.636,5736.51,32.317,267.76,0.007,61,7,0.8852,5.4,6,-42.93,0.7682,0.7709,0.7827,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10813.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.523,5704.167,32.405,269.97,0.088,71,8,0.8873,6.5,6,-37.26,0.7579,0.759,0.7682,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10814.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.504,5671.853,32.339,269.97,-0.066,81,9,0.8889,0.7,5,-47.27,0.7505,0.7489,0.7579,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10814.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.504,5671.853,32.339,269.97,0.0,82,10,0.878,0.7,5,-58.65,0.7463,0.749,0.7505,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10815.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.485,5639.525,32.368,269.97,0.029,92,11,0.8804,8.7,6,-54.41,0.7432,0.7461,0.7463,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10816.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3844.466,5607.221,32.324,269.97,-0.044,102,12,0.8824,6.6,7,-56.92,0.7408,0.7294,0.7432,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10817.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3845.397,5574.913,32.271,272.46,-0.053,112,13,0.8839,9.0,5,-56.21,0.739,0.7257,0.7408,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10818.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3846.785,5542.61,32.329,272.46,0.058,122,14,0.8852,7.1,7,-48.59,0.7376,0.7315,0.739,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10819.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3848.172,5510.298,32.28,272.46,-0.049,132,15,0.8864,3.2,5,-58.42,0.7366,0.7485,0.7376,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10819.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3848.172,5510.298,32.28,272.46,0.0,133,16,0.8797,3.2,5,-57.19,0.7364,0.7485,0.7366,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10820.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3850.227,5478.041,32.338,274.81,0.058,143,17,0.8811,14.0,6,-49.54,0.7362,0.7603,0.7364,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10821.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3852.94,5445.816,32.383,274.81,0.045,153,18,0.8824,1.8,6,-56.18,0.7359,0.7625,0.7362,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10822.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3855.652,5413.598,32.304,274.81,-0.079,163,19,0.8834,1.7,6,-53.12,0.7356,0.7815,0.7359,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10824.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3861.079,5349.13,32.293,274.81,-0.005,183,20,0.8907,15.3,6,-42.4,0.7348,0.7779,0.7356,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10825.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3864.332,5316.971,32.389,277.06,0.096,193,21,0.8912,8.3,7,-48.25,0.7341,0.7762,0.7348,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10826.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3868.308,5284.865,32.323,277.06,-0.066,203,22,0.8916,2.0,6,-35.3,0.7337,0.7687,0.7341,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10827.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3872.285,5252.758,32.388,277.06,0.066,213,23,0.892,10.0,7,-42.05,0.7333,0.7561,0.7337,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10829.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3880.237,5188.558,32.355,277.06,-0.016,233,24,0.897,10.2,7,-53.95,0.7326,0.7234,0.7333,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10830.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3884.612,5156.544,32.268,278.95,-0.087,243,25,0.8971,3.1,5,-48.81,0.7321,0.7211,0.7326,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10832.068,ve_veremi_type2_49,Type 2 (Constant Offset),false_data_injection,1,3894.67,5092.649,32.268,278.95,0.0,263,26,0.9011,5.2,5,-50.19,0.7313,0.7345,0.7321,1,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10810.637,ve_veremi_type2_61,Normal,normal,0,3603.105,6050.463,31.263,263.43,0.0,1,1,0.0,3.8,0,-43.45,1.0,0.7981,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10810.637,ve_veremi_type2_61,Normal,normal,0,3603.105,6050.463,31.263,263.43,0.0,2,2,0.0,3.8,0,-50.25,1.0,0.7981,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10811.637,ve_veremi_type2_61,Normal,normal,0,3599.52,6019.359,31.24,263.43,-0.023,12,3,0.75,4.7,4,-51.42,0.9325,0.7926,1.0,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10812.637,ve_veremi_type2_61,Normal,normal,0,3596.882,5988.178,31.245,266.2,0.005,22,4,0.8182,0.5,5,-32.32,0.8724,0.7874,0.9325,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10812.637,ve_veremi_type2_61,Normal,normal,0,3596.882,5988.178,31.245,266.2,0.0,23,5,0.7826,0.5,5,-56.96,0.8402,0.7876,0.8724,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10813.637,ve_veremi_type2_61,Normal,normal,0,3594.807,5956.91,31.333,266.2,0.088,33,6,0.8182,2.7,5,-44.09,0.8145,0.7852,0.8402,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10814.637,ve_veremi_type2_61,Normal,normal,0,3592.863,5925.66,31.253,267.45,-0.08,43,7,0.8372,13.2,6,-37.32,0.7948,0.7788,0.8145,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10815.637,ve_veremi_type2_61,Normal,normal,0,3591.64,5894.371,31.224,267.76,-0.028,53,8,0.8491,4.2,7,-32.84,0.7732,0.7708,0.7948,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10816.637,ve_veremi_type2_61,Normal,normal,0,3591.228,5863.079,31.296,269.97,0.072,63,9,0.8571,5.7,7,-40.42,0.7641,0.7593,0.7732,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10816.637,ve_veremi_type2_61,Normal,normal,0,3591.228,5863.079,31.296,269.97,0.0,64,10,0.8438,5.7,7,-58.77,0.7589,0.7594,0.7641,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10817.637,ve_veremi_type2_61,Normal,normal,0,3591.21,5831.792,31.233,269.97,-0.063,74,11,0.8514,11.3,7,-57.99,0.7546,0.75,0.7589,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10818.637,ve_veremi_type2_61,Normal,normal,0,3591.191,5800.485,31.277,269.97,0.044,84,12,0.8571,6.3,5,-58.58,0.7511,0.7407,0.7546,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10818.637,ve_veremi_type2_61,Normal,normal,0,3591.191,5800.485,31.277,269.97,0.0,85,13,0.8471,6.3,5,-55.84,0.7495,0.7407,0.7511,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10819.637,ve_veremi_type2_61,Normal,normal,0,3591.173,5769.178,31.272,269.97,-0.005,95,14,0.8526,11.2,7,-57.84,0.7479,0.7363,0.7495,0,0,0,0
VeReMi,LuST_urban_low,veremi_type2,10819.637,ve_veremi_type2_61,Normal,normal,0,3591.173,5769.178,31.272,269.97,0.0,96,15,0.8438,11.2,7,-55.53,0.7476,0.7363,0.7479,0,0,0,0
